Id,Label,timeset,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,indegree,outdegree,Degree
1479,AviationNetwork,,7,0.000188,0,0,0,0,3,0,3
1480,AviationTimes,,7,0.000188,0,0,0,0,4,0,4
1481,SatcomPost,,7,0.000188,0,0,0,0,3,0,3
1482,Den_is_Social,,7,0.000188,0,0,0,0,3,0,3
1483,p_harper,,7,0.000188,0,0,0,0,2,0,2
1484,PopMech,,0,0.00228,0,0,0,0,13,0,13
1485,cnnbrk,,6,0.00236,0,0,0,0,16,0,16
1486,UpsideTravel,,2,0.000188,0,0,0,0,2,0,2
1487,KratosDefense,,7,0.000192,0,0,0,0,5,0,5
1488,ESABICNoordwijk,,0,0.000188,0,0,0,0,3,0,3
1489,KimberliHull,,1,0.000188,0,0,0,0,2,0,2
1490,spaceoneers,,0,0.000188,0,0,0,0,3,0,3
1491,rjmlaird,,7,0.000188,0,0,0,0,2,0,2
1492,FutureOf4ever,,1,0.000188,0,0,0,0,2,0,2
1493,chrisaols,,7,0.000188,0,0,0,0,2,0,2
1494,Airforce_Tech,,6,0.000189,0,0,0,0,3,0,3
1495,MikeDiBiaseCPI,,7,0.000188,0,0,0,0,2,0,2
1496,NationalDefence,,0,0.000188,0,0,0,0,3,0,3
1497,DassaultFalcon,,7,0.000188,0,0,0,0,2,0,2
1498,CadsiCanada,,7,0.000188,0,0,0,0,2,0,2
1499,ExecutiveGov,,7,0.000188,0,0,0,0,2,0,2
1500,firstlegoleague,,1,0.000188,0,0,0,0,3,0,3
1501,SatNewsMedia,,7,0.00228,0,0,0,0,13,0,13
1502,francesca_fdf,,7,0.000188,0,0,0,0,3,0,3
1503,TamaraMcCleary,,7,0.000188,0,0,0,0,2,0,2
1504,IdeaGov,,7,0.000188,0,0,0,0,2,0,2
1505,TheDigitalShip,,7,0.000189,0,0,0,0,5,0,5
1506,DanielThomasLDN,,7,0.000188,0,0,0,0,2,0,2
1507,gvf4satellite,,7,0.000196,0,0,0,0,10,0,10
1508,veglison,,7,0.00019,0,0,0,0,2,0,2
1509,PROMAX_news,,7,0.000189,0,0,0,0,2,0,2
1510,e2Euk,,7,0.000188,0,0,0,0,2,0,2
1511,ToowayInstal_EN,,7,0.000189,0,0,0,0,2,0,2
1512,NSRGrady,,7,0.000188,0,0,0,0,3,0,3
1513,pbasu_space,,7,0.000188,0,0,0,0,2,0,2
1514,DocRKimble,,7,0.000188,0,0,0,0,2,0,2
1515,twobirdstech,,7,0.000188,0,0,0,0,2,0,2
1516,SecAF23,,6,0.000192,0,0,0,0,4,0,4
1517,orbitalsatcom,,7,0.000188,0,0,0,0,2,0,2
1518,globaltelesatuk,,7,0.000188,0,0,0,0,3,0,3
1519,massimoc_square,,7,0.000188,0,0,0,0,3,0,3
1520,BlackGirlGeeks,,7,0.000191,0,0,0,0,2,0,2
1521,Effective_Space,,7,0.000189,0,0,0,0,3,0,3
1522,HansieGel,,7,0.000188,0,0,0,0,2,0,2
1523,EdisonGroupInc,,3,0.000188,0,0,0,0,2,0,2
1524,NSRKasaboski,,7,0.00019,0,0,0,0,2,0,2
1525,apsccsatellite,,7,0.000189,0,0,0,0,4,0,4
1526,daveowers,,7,0.00019,0,0,0,0,4,0,4
1527,AirlineReporter,,1,0.000188,0,0,0,0,4,0,4
1528,merv,,7,0.000188,0,0,0,0,2,0,2
1529,LinkedIn,,6,0.000189,0,0,0,0,3,0,3
1530,satelliteindust,,7,0.000188,0,0,0,0,3,0,3
1531,Channel_Expo,,7,0.000188,0,0,0,0,2,0,2
1532,y00st,,7,0.000188,0,0,0,0,2,0,2
1533,Channel_Online,,7,0.000188,0,0,0,0,2,0,2
1534,StefanBarensky,,0,0.00019,0,0,0,0,5,0,5
1535,tesacomnet,,7,0.000188,0,0,0,0,3,0,3
1536,SHeirbrant,,7,0.000188,0,0,0,0,2,0,2
1537,steviecSES,,7,0.000189,0,0,0,0,5,0,5
1538,MSUAorg,,7,0.000191,0,0,0,0,6,0,6
1539,KristalFelea,,7,0.000188,0,0,0,0,2,0,2
1540,GonzoTorpedo,,5,0.000188,0,0,0,0,2,0,2
1541,TMFAssociates,,7,0.000192,0,0,0,0,9,0,9
1542,techforspace,,7,0.000189,0,0,0,0,3,0,3
1543,sander_boom,,7,0.000188,0,0,0,0,2,0,2
1544,78jcv78,,7,0.000188,0,0,0,0,2,0,2
1545,salva_gomis,,7,0.00019,0,0,0,0,3,0,3
1546,NewSpaceIndia,,7,0.000189,0,0,0,0,3,0,3
1547,furqan_satcom,,7,0.000189,0,0,0,0,2,0,2
1548,NREL,,7,0.000188,0,0,0,0,2,0,2
1549,MissionC2,,3,0.000188,0,0,0,0,2,0,2
1550,Acorde_Tech,,7,0.00019,0,0,0,0,2,0,2
1551,wingod,,1,0.000189,0,0,0,0,4,0,4
1552,VerizonBusiness,,7,0.000188,0,0,0,0,2,0,2
1553,larrykim,,7,0.000188,0,0,0,0,2,0,2
1554,iSat_LTD,,7,0.000192,0,0,0,0,7,0,7
1555,EutelsatBB,,7,0.000189,0,0,0,0,2,0,2
1556,RESOLUTEnet,,7,0.000188,0,0,0,0,2,0,2
1557,RocketnipponNet,,1,0.000188,0,0,0,0,2,0,2
1558,vikramrchari,,7,0.000188,0,0,0,0,4,0,4
1559,clbbelle,,7,0.000191,0,0,0,0,5,0,5
1560,H2020_SCREEN,,0,0.000188,0,0,0,0,2,0,2
1561,RiceUniversity,,7,0.000188,0,0,0,0,3,0,3
1562,Infocast_Tech,,6,0.000188,0,0,0,0,2,0,2
1563,SolveMIT,,7,0.000188,0,0,0,0,2,0,2
1564,AASANIA_Inc,,7,0.000189,0,0,0,0,2,0,2
1565,RepJBridenstine,,3,0.000188,0,0,0,0,3,0,3
1566,geosworldwide,,7,0.000188,0,0,0,0,2,0,2
1567,TAMUEngineering,,2,0.000193,0,0,0,0,3,0,3
1568,innovateuk,,7,0.000188,0,0,0,0,2,0,2
1569,DanAndregueto,,7,0.000188,0,0,0,0,2,0,2
1570,scurtsy,,7,0.000188,0,0,0,0,2,0,2
1571,CONNECTinSD,,1,0.000188,0,0,0,0,2,0,2
1572,JamesFallows,,7,0.000188,0,0,0,0,2,0,2
1573,FIRSTweets,,4,0.00019,0,0,0,0,4,0,4
1574,RoboWeek,,7,0.000188,0,0,0,0,2,0,2
1575,AvCommSatellite,,7,0.000189,0,0,0,0,3,0,3
1576,ThorGroup_Ch,,7,0.000189,0,0,0,0,2,0,2
1577,ASTSystems,,7,0.000189,0,0,0,0,4,0,4
1578,GBF_MEDIA,,7,0.000189,0,0,0,0,3,0,3
1579,CES,,7,0.000188,0,0,0,0,2,0,2
1580,rfeierbach,,7,0.000188,0,0,0,0,2,0,2
1581,GATR_Antenna,,6,0.000188,0,0,0,0,2,0,2
1582,inflightfox,,7,0.000188,0,0,0,0,2,0,2
1583,SpaceCraigUK,,7,0.000189,0,0,0,0,3,0,3
1584,LauraCrucial,,7,0.000189,0,0,0,0,4,0,4
1585,ViasatAviation,,7,0.000188,0,0,0,0,2,0,2
1586,AlanGottlieb2,,7,0.000189,0,0,0,0,3,0,3
1587,TKriening,,7,0.000189,0,0,0,0,3,0,3
1588,CobhamSATCOM,,7,0.000189,0,0,0,0,4,0,4
1589,JLackey2,,7,0.000188,0,0,0,0,2,0,2
1590,ThomasRCutler,,7,0.000188,0,0,0,0,2,0,2
1591,mySpacecraft,,7,0.000188,0,0,0,0,2,0,2
1592,rogerhamilton,,1,0.000188,0,0,0,0,2,0,2
1593,SpaceNewsfeed,,3,0.000189,0,0,0,0,4,0,4
1594,JMcHaleIII,,7,0.000188,0,0,0,0,2,0,2
1595,Satcoms_UK,,7,0.000193,0,0,0,0,9,0,9
1596,denbizjournal,,3,0.000188,0,0,0,0,2,0,2
1597,CobhamSATCOMMar,,7,0.00019,0,0,0,0,6,0,6
1598,APSwiss,,7,0.000188,0,0,0,0,2,0,2
1599,thebauminator,,7,0.000188,0,0,0,0,3,0,3
1600,globalmilitaryc,,7,0.00019,0,0,0,0,2,0,2
1601,Connects_Africa,,7,0.000191,0,0,0,0,4,0,4
1602,USCybChallenge,,6,0.000188,0,0,0,0,2,0,2
1603,MarcWallentin,,7,0.00019,0,0,0,0,3,0,3
1604,Supercomputing,,1,0.000188,0,0,0,0,2,0,2
1605,FlyingPhotog,,1,0.000188,0,0,0,0,3,0,3
1606,colmuska,,7,0.000188,0,0,0,0,2,0,2
1607,KnightSkyLLC,,7,0.00019,0,0,0,0,2,0,2
1608,CCWSATCON,,7,0.000188,0,0,0,0,2,0,2
1609,jetcitystar,,7,0.000189,0,0,0,0,5,0,5
1610,amgajano,,7,0.000188,0,0,0,0,2,0,2
1611,reedhastings,,2,0.000189,0,0,0,0,2,0,2
1612,techUK,,7,0.000188,0,0,0,0,2,0,2
1613,manishuk,,7,0.000188,0,0,0,0,2,0,2
1614,ThalesUSA,,7,0.000189,0,0,0,0,4,0,4
1615,iava,,7,0.000188,0,0,0,0,2,0,2
1616,Spotify,,7,0.000188,0,0,0,0,2,0,2
1617,DiversitynSTEAM,,1,0.000188,0,0,0,0,2,0,2
1618,socialmedia2day,,7,0.000188,0,0,0,0,2,0,2
1619,HuffPostTech,,1,0.000189,0,0,0,0,5,0,5
1620,BBCTech,,7,0.000188,0,0,0,0,2,0,2
1621,guardiantech,,1,0.000188,0,0,0,0,4,0,4
1622,WiredUK,,7,0.000188,0,0,0,0,3,0,3
1623,BBWorldForum,,7,0.000189,0,0,0,0,2,0,2
1624,inflightmag,,7,0.000188,0,0,0,0,3,0,3
1625,netflix,,5,0.00019,0,0,0,0,2,0,2
1626,BrianSumers,,7,0.000188,0,0,0,0,3,0,3
1627,DSEI_event,,7,0.000189,0,0,0,0,4,0,4
1628,SIA_satellite,,7,0.000191,0,0,0,0,7,0,7
1629,fleetscience,,1,0.000188,0,0,0,0,2,0,2
1630,kfitchard,,7,0.000189,0,0,0,0,3,0,3
1631,geoworldmedia,,7,0.000188,0,0,0,0,4,0,4
1632,USOMetroDC,,6,0.000188,0,0,0,0,2,0,2
1633,gsfein,,7,0.000188,0,0,0,0,2,0,2
1634,wtvox,,7,0.000188,0,0,0,0,2,0,2
1635,NSAGov,,6,0.000195,0,0,0,0,9,0,9
1636,parisairshow,,7,0.000188,0,0,0,0,2,0,2
1637,salondubourget,,0,0.000189,0,0,0,0,5,0,5
1638,bobgourley,,7,0.000188,0,0,0,0,2,0,2
1639,WBellamyIIIAC,,7,0.000188,0,0,0,0,3,0,3
1640,andrewneuco,,7,0.000189,0,0,0,0,3,0,3
1641,Max_Heinen,,7,0.000188,0,0,0,0,2,0,2
1642,CIOonline,,7,0.000188,0,0,0,0,2,0,2
1643,sbkaufman,,2,0.000188,0,0,0,0,2,0,2
1644,Getconnaero,,7,0.000188,0,0,0,0,4,0,4
1645,IGCorp,,7,0.000189,0,0,0,0,6,0,6
1646,GulfstreamAero,,7,0.000188,0,0,0,0,2,0,2
1647,inflight_editor,,7,0.000188,0,0,0,0,2,0,2
1648,ieeecybsi,,7,0.000188,0,0,0,0,2,0,2
1649,NSRPalerm,,7,0.000188,0,0,0,0,3,0,3
1650,KTLA,,1,0.000188,0,0,0,0,2,0,2
1651,Techland,,4,0.000191,0,0,0,0,6,0,6
1652,CoryTV,,7,0.000188,0,0,0,0,2,0,2
1653,jbrodkin,,7,0.000188,0,0,0,0,3,0,3
1654,edbaig,,7,0.000188,0,0,0,0,3,0,3
1655,xpangler,,7,0.000188,0,0,0,0,2,0,2
1656,stevenichols,,7,0.000188,0,0,0,0,4,0,4
1657,satbeams,,7,0.000189,0,0,0,0,4,0,4
1658,cbronline,,7,0.000188,0,0,0,0,2,0,2
1659,NSRBaugh,,7,0.00019,0,0,0,0,5,0,5
1660,Satcom_Guru,,7,0.000189,0,0,0,0,4,0,4
1661,SWEtalk,,7,0.000189,0,0,0,0,2,0,2
1662,MaritimeInsight,,7,0.000189,0,0,0,0,4,0,4
1663,thatjohn,,7,0.000188,0,0,0,0,3,0,3
1664,EchoStar,,7,0.000188,0,0,0,0,3,0,3
1665,kentuckyguard,,6,0.000188,0,0,0,0,2,0,2
1666,PTCouncil,,7,0.00019,0,0,0,0,4,0,4
1667,AvalonAIA,,7,0.000188,0,0,0,0,2,0,2
1668,InnovateTimJust,,7,0.000188,0,0,0,0,2,0,2
1669,ESAbusinessapps,,7,0.000192,0,0,0,0,7,0,7
1670,Illinois_Alma,,7,0.000191,0,0,0,0,2,0,2
1671,sspi,,7,0.002284,0,0,0,0,13,0,13
1672,DefenceIQNews,,6,0.000188,0,0,0,0,2,0,2
1673,DISTRIBUTECH,,7,0.000188,0,0,0,0,2,0,2
1674,gtcomputing,,7,0.000188,0,0,0,0,2,0,2
1675,AstroAerospace,,7,0.000189,0,0,0,0,2,0,2
1676,USDISA,,6,0.000189,0,0,0,0,6,0,6
1677,MicrosoftPSNS,,7,0.000188,0,0,0,0,2,0,2
1678,GDMS,,3,0.000189,0,0,0,0,4,0,4
1679,IEEEorg,,0,0.000189,0,0,0,0,5,0,5
1680,MarcusReports,,6,0.00019,0,0,0,0,6,0,6
1681,SMiGroupDefence,,7,0.000188,0,0,0,0,3,0,3
1682,Spaceport_JAX,,3,0.000188,0,0,0,0,2,0,2
1683,Satcom1_tweets,,7,0.000188,0,0,0,0,2,0,2
1684,SMi_Group,,6,0.00019,0,0,0,0,4,0,4
1685,PolyEngineering,,7,0.000188,0,0,0,0,2,0,2
1686,aix_expo,,7,0.000188,0,0,0,0,4,0,4
1687,AnitaB_org,,7,0.000191,0,0,0,0,2,0,2
1688,AOCrows,,7,0.000188,0,0,0,0,2,0,2
1689,cyberwar,,6,0.000188,0,0,0,0,2,0,2
1690,DellTechDesign,,7,0.000188,0,0,0,0,2,0,2
1691,satelliteevo,,7,0.002197,0,0,0,0,11,0,11
1692,airlinesblog,,7,0.000188,0,0,0,0,2,0,2
1693,LANationalGuard,,6,0.000188,0,0,0,0,2,0,2
1694,OHNationalGuard,,6,0.000188,0,0,0,0,2,0,2
1695,theAPEXassoc,,7,0.000188,0,0,0,0,4,0,4
1696,L3HarrisTech,,3,0.000193,0,0,0,0,10,0,10
1697,UCSDJacobs,,7,0.000188,0,0,0,0,2,0,2
1698,SatBoy,,7,0.000192,0,0,0,0,7,0,7
1699,USNavy,,6,0.0028,0,0,0,0,17,0,17
1700,CIA,,6,0.000196,0,0,0,0,10,0,10
1701,CCOMSATELLITE,,7,0.000188,0,0,0,0,3,0,3
1702,NDIAToday,,7,0.000189,0,0,0,0,4,0,4
1703,SatcomDirect,,7,0.00019,0,0,0,0,6,0,6
1704,ThurayaTelecom,,3,0.000192,0,0,0,0,7,0,7
1705,JetwayMJ,,7,0.000189,0,0,0,0,3,0,3
1706,rupaharia,,7,0.000188,0,0,0,0,4,0,4
1707,eEnablementConf,,7,0.000188,0,0,0,0,3,0,3
1708,AirlineFlyer,,7,0.000188,0,0,0,0,4,0,4
1709,KVH,,7,0.00019,0,0,0,0,6,0,6
1710,China_Satellite,,7,0.000188,0,0,0,0,2,0,2
1711,DrBrianKeating,,1,0.000188,0,0,0,0,2,0,2
1712,imagineUCSD,,5,0.000188,0,0,0,0,2,0,2
1713,PEOC3T,,7,0.000188,0,0,0,0,2,0,2
1714,AUVSI,,1,0.000189,0,0,0,0,4,0,4
1715,NationalGuard,,6,0.000192,0,0,0,0,8,0,8
1716,GCASummit,,7,0.000188,0,0,0,0,2,0,2
1717,craigpsmith,,1,0.000188,0,0,0,0,3,0,3
1718,BryceSpaceTech,,3,0.000189,0,0,0,0,6,0,6
1719,WandrMe,,7,0.000191,0,0,0,0,7,0,7
1720,ShephardNews,,7,0.000188,0,0,0,0,4,0,4
1721,AirTalk,,1,0.000188,0,0,0,0,2,0,2
1722,Newtec_Satcom,,7,0.002232,0,0,0,0,11,0,11
1723,ATT,,7,0.000188,0,0,0,0,2,0,2
1724,SatelliteProME,,7,0.000196,0,0,0,0,8,0,8
1725,IntelUtil,,7,0.000188,0,0,0,0,2,0,2
1726,DHSgov,,6,0.002867,0,0,0,0,11,0,11
1727,Qualcomm,,7,0.000188,0,0,0,0,2,0,2
1728,RedCross,,6,0.002481,0,0,0,0,11,0,11
1729,USNationalGuard,,6,0.002468,0,0,0,0,11,0,11
1730,USMC,,6,0.00268,0,0,0,0,17,0,17
1731,USArmy,,6,0.002553,0,0,0,0,15,0,15
1732,DefenseIT,,6,0.000188,0,0,0,0,2,0,2
1733,GovExec,,6,0.000189,0,0,0,0,4,0,4
1734,Nextgov,,7,0.000188,0,0,0,0,2,0,2
1735,SATELLITEDC,,7,0.002309,0,0,0,0,18,0,18
1736,engadget,,2,0.000198,0,0,0,0,10,0,10
1737,ForbesTech,,7,0.00019,0,0,0,0,6,0,6
1738,thinkgeek,,2,0.002202,0,0,0,0,11,0,11
1739,Gizmodo,,2,0.002494,0,0,0,0,11,0,11
1740,KymetaCorp,,7,0.000191,0,0,0,0,5,0,5
1741,ZachHonig,,7,0.000188,0,0,0,0,2,0,2
1742,SES_Networks,,0,0.000189,0,0,0,0,7,0,7
1743,NBAA,,7,0.000189,0,0,0,0,5,0,5
1744,AINonline,,7,0.000188,0,0,0,0,2,0,2
1745,JetBlue,,1,0.000188,0,0,0,0,2,0,2
1746,BW,,7,0.000188,0,0,0,0,2,0,2
1747,NavalWarCollege,,6,0.00019,0,0,0,0,6,0,6
1748,defense_news,,6,0.002476,0,0,0,0,13,0,13
1749,NDU_EDU,,6,0.000188,0,0,0,0,3,0,3
1750,united,,2,0.000189,0,0,0,0,3,0,3
1751,AVweb,,7,0.000188,0,0,0,0,2,0,2
1752,FCWnow,,6,0.000188,0,0,0,0,3,0,3
1753,washtechnology,,7,0.000188,0,0,0,0,4,0,4
1754,Verizon,,7,0.000188,0,0,0,0,2,0,2
1755,spacecommerce,,3,0.002242,0,0,0,0,12,0,12
1756,FlightGlobal,,7,0.000188,0,0,0,0,3,0,3
1757,BoeingDefense,,6,0.002547,0,0,0,0,22,0,22
1758,Bombardier,,7,0.000188,0,0,0,0,2,0,2
1759,BoeingAirplanes,,3,0.000189,0,0,0,0,4,0,4
1760,AvionicsMag,,6,0.000191,0,0,0,0,9,0,9
1761,Boeing,,4,0.002518,0,0,0,0,24,0,24
1762,aviationtoday,,7,0.000189,0,0,0,0,7,0,7
1763,BAESystemsInc,,3,0.000189,0,0,0,0,5,0,5
1764,CollinsAero,,7,0.000188,0,0,0,0,4,0,4
1765,GarrettRWang,,2,0.00019,0,0,0,0,3,0,3
1766,USNavyEurope,,6,0.000189,0,0,0,0,3,0,3
1767,chinfo,,6,0.00019,0,0,0,0,4,0,4
1768,JaneGoodallInst,,2,0.000189,0,0,0,0,3,0,3
1769,FallonTonight,,4,0.00019,0,0,0,0,3,0,3
1770,NOH8Campaign,,2,0.000189,0,0,0,0,2,0,2
1771,SarahKSilverman,,2,0.000199,0,0,0,0,6,0,6
1772,ParamountPics,,2,0.000189,0,0,0,0,2,0,2
1773,VanityFair,,2,0.000189,0,0,0,0,2,0,2
1774,Dodgers,,2,0.000189,0,0,0,0,2,0,2
1775,bnjacobs,,4,0.000197,0,0,0,0,10,0,10
1776,IBMResearch,,2,0.000188,0,0,0,0,2,0,2
1777,WayneBrady,,2,0.000189,0,0,0,0,2,0,2
1778,CoryBooker,,2,0.000191,0,0,0,0,5,0,5
1779,JohnCleese,,2,0.000189,0,0,0,0,2,0,2
1780,pmarca,,2,0.000195,0,0,0,0,5,0,5
1781,OriginalFunko,,2,0.000191,0,0,0,0,3,0,3
1782,TheOrville,,2,0.00019,0,0,0,0,2,0,2
1783,MichaelChiklis,,2,0.000192,0,0,0,0,3,0,3
1784,missmayim,,2,0.00019,0,0,0,0,4,0,4
1785,Rosie,,2,0.000189,0,0,0,0,2,0,2
1786,SteveForbesCEO,,2,0.000189,0,0,0,0,2,0,2
1787,IraStevenBehr,,2,0.000189,0,0,0,0,2,0,2
1788,vincentdonofrio,,2,0.00019,0,0,0,0,2,0,2
1789,instagram,,2,0.00019,0,0,0,0,5,0,5
1790,TheCrystalGayle,,2,0.000189,0,0,0,0,2,0,2
1791,Lesdoggg,,2,0.000189,0,0,0,0,2,0,2
1792,Facebook,,2,0.000191,0,0,0,0,5,0,5
1793,MrJonCryer,,2,0.000189,0,0,0,0,2,0,2
1794,BryanFuller,,2,0.000189,0,0,0,0,2,0,2
1795,RonDMoore,,2,0.000189,0,0,0,0,2,0,2
1796,ChrisEvans,,2,0.000191,0,0,0,0,4,0,4
1797,morgangendel,,2,0.000188,0,0,0,0,2,0,2
1798,huffpostqueer,,2,0.000189,0,0,0,0,2,0,2
1799,glaad,,2,0.00019,0,0,0,0,3,0,3
1800,KarlUrban,,2,0.000191,0,0,0,0,3,0,3
1801,HamillHimself,,2,0.000192,0,0,0,0,5,0,5
1802,halleberry,,2,0.000189,0,0,0,0,2,0,2
1803,therealKripke,,2,0.00019,0,0,0,0,2,0,2
1804,eltonofficial,,2,0.000189,0,0,0,0,3,0,3
1805,SYFY,,2,0.000191,0,0,0,0,4,0,4
1806,StephenCurry30,,2,0.000189,0,0,0,0,2,0,2
1807,taylorswift13,,5,0.00019,0,0,0,0,2,0,2
1808,jk_rowling,,2,0.000189,0,0,0,0,3,0,3
1809,MarleeMatlin,,2,0.000189,0,0,0,0,2,0,2
1810,RobertDowneyJr,,2,0.000193,0,0,0,0,4,0,4
1811,justinbieber,,5,0.00019,0,0,0,0,2,0,2
1812,johndelancie,,2,0.000189,0,0,0,0,2,0,2
1813,nbcsnl,,2,0.000189,0,0,0,0,2,0,2
1814,donttrythis,,4,0.000194,0,0,0,0,10,0,10
1815,PauleyP,,2,0.000189,0,0,0,0,2,0,2
1816,clarkgregg,,2,0.00019,0,0,0,0,2,0,2
1817,earthquakesLA,,2,0.000189,0,0,0,0,2,0,2
1818,ZacharyLevi,,2,0.000189,0,0,0,0,2,0,2
1819,chrishemsworth,,2,0.000192,0,0,0,0,3,0,3
1820,mguggenheim,,2,0.00019,0,0,0,0,2,0,2
1821,billprady,,2,0.000197,0,0,0,0,4,0,4
1822,TerryMatalas,,2,0.000189,0,0,0,0,2,0,2
1823,MingNa,,2,0.00019,0,0,0,0,2,0,2
1824,blakeshelton,,2,0.000206,0,0,0,0,2,0,2
1825,IMDb,,2,0.000191,0,0,0,0,3,0,3
1826,GunnerGale,,2,0.00019,0,0,0,0,2,0,2
1827,DrewFromTV,,2,0.000188,0,0,0,0,2,0,2
1828,heykim,,2,0.000188,0,0,0,0,2,0,2
1829,VancityReynolds,,2,0.000191,0,0,0,0,4,0,4
1830,WhoopiGoldberg,,2,0.000196,0,0,0,0,4,0,4
1831,RoyalFamily,,2,0.000189,0,0,0,0,3,0,3
1832,violadavis,,2,0.000189,0,0,0,0,2,0,2
1833,D_Copperfield,,2,0.00019,0,0,0,0,2,0,2
1834,KyleBusch,,2,0.000194,0,0,0,0,2,0,2
1835,LouFerrigno,,2,0.00019,0,0,0,0,3,0,3
1836,kingsthings,,2,0.00019,0,0,0,0,3,0,3
1837,grantimahara,,4,0.000193,0,0,0,0,10,0,10
1838,JonathanScott,,2,0.000189,0,0,0,0,2,0,2
1839,GordonRamsay,,2,0.000189,0,0,0,0,2,0,2
1840,JustinTrudeau,,0,0.000191,0,0,0,0,4,0,4
1841,KelseyGrammer,,2,0.00019,0,0,0,0,3,0,3
1842,Daniel_Logan,,2,0.000189,0,0,0,0,2,0,2
1843,LanceUlanoff,,2,0.00019,0,0,0,0,4,0,4
1844,morgfair,,2,0.000189,0,0,0,0,2,0,2
1845,peterframpton,,2,0.000189,0,0,0,0,2,0,2
1846,MiraSorvino,,2,0.000191,0,0,0,0,4,0,4
1847,bad_robot,,2,0.000191,0,0,0,0,3,0,3
1848,AdrianneCurry,,2,0.00019,0,0,0,0,2,0,2
1849,IanMcKellen,,2,0.000192,0,0,0,0,4,0,4
1850,AdamHorowitzLA,,2,0.000189,0,0,0,0,2,0,2
1851,boderek,,2,0.000189,0,0,0,0,2,0,2
1852,TeamUSA,,2,0.000189,0,0,0,0,3,0,3
1853,TeamCanada,,0,0.000189,0,0,0,0,3,0,3
1854,akaWorf,,2,0.00019,0,0,0,0,4,0,4
1855,GineokwKoenig,,2,0.00019,0,0,0,0,3,0,3
1856,sharonstone,,2,0.00019,0,0,0,0,2,0,2
1857,LeoDiCaprio,,5,0.000192,0,0,0,0,4,0,4
1858,RealHughJackman,,2,0.00019,0,0,0,0,2,0,2
1859,tomhanks,,2,0.000192,0,0,0,0,6,0,6
1860,MiaFarrow,,2,0.000189,0,0,0,0,2,0,2
1861,MEGBusfield,,2,0.000189,0,0,0,0,2,0,2
1862,H_Combs,,2,0.000189,0,0,0,0,2,0,2
1863,GroovyBruce,,2,0.00019,0,0,0,0,2,0,2
1864,gates_mcfadden,,2,0.000191,0,0,0,0,4,0,4
1865,Joan_Rivers,,2,0.000189,0,0,0,0,2,0,2
1866,SethMacFarlane,,2,0.002504,0,0,0,0,11,0,11
1867,verified,,7,0.002301,0,0,0,0,11,0,11
1868,Marina_Sirtis,,2,0.000191,0,0,0,0,4,0,4
1869,edwardjolmos,,2,0.000189,0,0,0,0,2,0,2
1870,BetteMidler,,2,0.000189,0,0,0,0,2,0,2
1871,TwitterSafety,,2,0.000188,0,0,0,0,2,0,2
1872,yokoono,,2,0.000188,0,0,0,0,2,0,2
1873,Tom_Bergeron,,2,0.000189,0,0,0,0,2,0,2
1874,stephenfry,,2,0.00019,0,0,0,0,3,0,3
1875,cher,,2,0.000189,0,0,0,0,2,0,2
1876,GarySinise,,2,0.000189,0,0,0,0,2,0,2
1877,TheWookieeRoars,,2,0.00019,0,0,0,0,2,0,2
1878,neilhimself,,2,0.000194,0,0,0,0,6,0,6
1879,NathanFillion,,2,0.000191,0,0,0,0,4,0,4
1880,jonathansfrakes,,2,0.000192,0,0,0,0,5,0,5
1881,vanessariddle,,2,0.000206,0,0,0,0,2,0,2
1882,RedHourBen,,2,0.00019,0,0,0,0,3,0,3
1883,rickygervais,,2,0.000197,0,0,0,0,5,0,5
1884,BoyGeorge,,2,0.000189,0,0,0,0,2,0,2
1885,DLanceBlack,,2,0.000189,0,0,0,0,2,0,2
1886,SirPatStew,,2,0.000192,0,0,0,0,5,0,5
1887,Alyssa_Milano,,2,0.00019,0,0,0,0,3,0,3
1888,BettyMWhite,,2,0.000189,0,0,0,0,2,0,2
1889,JeriLRyan,,2,0.000192,0,0,0,0,5,0,5
1890,CraigyFerg,,2,0.00019,0,0,0,0,3,0,3
1891,ChaseMasterson,,2,0.000189,0,0,0,0,2,0,2
1892,thenfb,,2,0.000189,0,0,0,0,3,0,3
1893,RyanSeacrest,,2,0.000189,0,0,0,0,2,0,2
1894,IJasonAlexander,,2,0.000189,0,0,0,0,2,0,2
1895,levarburton,,2,0.002461,0,0,0,0,12,0,12
1896,davidzappone,,2,0.000189,0,0,0,0,2,0,2
1897,TheRealNimoy,,2,0.000194,0,0,0,0,9,0,9
1898,BradPaisley,,2,0.000189,0,0,0,0,2,0,2
1899,simonpegg,,2,0.00019,0,0,0,0,3,0,3
1900,carrieffisher,,2,0.00019,0,0,0,0,2,0,2
1901,priceline,,2,0.000188,0,0,0,0,2,0,2
1902,TrekMovie,,2,0.00019,0,0,0,0,3,0,3
1903,beck,,4,0.000188,0,0,0,0,2,0,2
1904,UKSEDS,,0,0.000189,0,0,0,0,5,0,5
1905,Rogozin,,0,0.000188,0,0,0,0,2,0,2
1906,ESA_MarsRover,,0,0.000188,0,0,0,0,2,0,2
1907,ThalesDigiSec,,7,0.000188,0,0,0,0,2,0,2
1908,esa_cryosat,,0,0.000188,0,0,0,0,3,0,3
1909,ASDEurospace,,0,0.000188,0,0,0,0,2,0,2
